text	label
Is there a guide for setting up the VPN on my phone?	vpn_access
My VPN keeps disconnecting every few minutes, any ideas?	vpn_access
Can you send me the VPN setup instructions again, please?	vpn_access
I can’t seem to get the VPN to work with my new device.	vpn_access
I’m trying to access my files remotely, but the VPN isn’t connecting.	vpn_access
What’s the best way to troubleshoot VPN issues?	vpn_access
My colleague said the VPN has been acting up lately, is that true?	vpn_access
I’m not sure if I installed the VPN correctly, can someone check for me?	vpn_access
I’m getting an error when I try to connect to the VPN, help!	vpn_access
Does the VPN work with Linux? I’m having some issues.	vpn_access
I just updated my OS, and now my VPN won’t connect.	vpn_access
Can I use the VPN for my personal projects too?	vpn_access
Is there a specific VPN client we should be using?	vpn_access
I need to access the university network from home, how do I set up the VPN?	vpn_access
My remote access is really slow, is there a way to speed it up?	vpn_access
Are there any known issues with the VPN at the moment?	vpn_access
My VPN setup worked yesterday, but now it won’t connect.	vpn_access
Can I use the VPN while traveling abroad without issues?	vpn_access
What should I do if I forget my VPN login credentials?	vpn_access
I’m getting a timeout error with the VPN, what can I do?	vpn_access
Could someone explain how to set up the VPN for a Mac?	vpn_access
I’ve followed the VPN instructions but still can’t connect.	vpn_access
Is there a limit on how many devices I can connect to the VPN?	vpn_access
My connection is dropping frequently, is that common with VPN?	vpn_access
I need the VPN for a project, but I’m not tech-savvy. Help!	vpn_access
Can I access the VPN from a public Wi-Fi network?	vpn_access
What’s the best way to report persistent VPN issues?	vpn_access
I heard the VPN was updated recently, what changed?	vpn_access
I'm having issues with remote access while teaching online, any advice?	vpn_access
The VPN setup instructions are confusing, can someone clarify?	vpn_access
I’m trying to access the network drive remotely, but it’s not working.	vpn_access
How do I know if my VPN connection is secure?	vpn_access
Can I get help with VPN on my tablet?	vpn_access
Is there a VPN app for smartphones that we should use?	vpn_access
I’m unable to connect to the VPN on my work laptop, what now?	vpn_access
What’s the process for resetting my VPN password?	vpn_access
The VPN client keeps crashing, any fixes?	vpn_access
I’ve been disconnected from the VPN multiple times today, what’s up?	vpn_access
Can I use the VPN on a shared computer in the library?	vpn_access
I need to access some research papers through the VPN, how do I do that?	vpn_access
Is it possible to use the VPN for personal use during non-working hours?	vpn_access
My VPN connection seems slow, is there a way to improve it?	vpn_access
Can someone help me with remote access issues for a project meeting?	vpn_access
I’m not getting any internet access when connected to the VPN.	vpn_access
Is there a user manual for the VPN client we need to use?	vpn_access
Can I connect to the VPN while using a virtual machine?	vpn_access
I can’t find the VPN connection in my network settings, what should I do?	vpn_access
I forgot my password for the employee portal, what should I do?	password_reset_employee
Could you please guide me through the password reset process?	password_reset_employee
My access to the research database is locked; how can I fix this?	password_reset_employee
Ich kann mich nicht mehr einloggen, wie kann ich mein Passwort zurücksetzen?	password_reset_employee
What’s the quickest way to reset my account password?	password_reset_employee
I need to change my password, but I can't find the option.	password_reset_employee
Is there a way to recover my account if I don’t remember my email?	password_reset_employee
My password isn’t working; can you help me reset it?	password_reset_employee
Could you send me the link for the password reset?	password_reset_employee
I think I typed my password wrong too many times, now I'm locked out.	password_reset_employee
Wie kann ich mein Passwort für den Mitarbeiter-Account zurücksetzen?	password_reset_employee
I have forgotten my password and need access for a meeting.	password_reset_employee
Help! I can’t access my email account anymore.	password_reset_employee
Could I get assistance with my system access issues?	password_reset_employee
I need to update my login info, but it’s not letting me.	password_reset_employee
Is there a reset option for my employee account password?	password_reset_employee
My access to the student database is denied; what now?	password_reset_employee
Can someone help me with the employee portal login?	password_reset_employee
I lost my password; can you reset it for me?	password_reset_employee
Was ist der Prozess für das Zurücksetzen eines Passworts?	password_reset_employee
I’m having trouble logging into the HR system, can you assist?	password_reset_employee
Could you please help me regain access to my account?	password_reset_employee
I can't log in to the research tools; my password isn't recognized.	password_reset_employee
Is there a phone number for immediate help with login issues?	password_reset_employee
Help! I need to reset my password before the meeting!	password_reset_employee
My account is locked, and I need to access it ASAP.	password_reset_employee
Wie lange dauert es, ein Passwort zurückzusetzen?	password_reset_employee
I’m not sure how to change my password, can you explain?	password_reset_employee
I keep getting an error when trying to log in; what should I do?	password_reset_employee
Can you tell me if there’s a self-service password reset option?	password_reset_employee
I changed my password and now I can’t remember it.	password_reset_employee
Is there a form I need to fill out to reset my password?	password_reset_employee
My password is too old; how do I update it?	password_reset_employee
I need help with my login credentials for the faculty portal.	password_reset_employee
Ich habe mein Passwort vergessen und brauche dringend Zugriff.	password_reset_employee
How do I reset my password without the old one?	password_reset_employee
Is there a way to check if my account is still active?	password_reset_employee
I need to access the library system, but my password isn’t working.	password_reset_employee
My VPN access seems to be blocked; how can I fix this?	password_reset_employee
Can I reset my password while off-campus?	password_reset_employee
I’ve been locked out of my account, can someone reset it?	password_reset_employee
What are the steps for resetting my password online?	password_reset_employee
I can’t seem to access my teaching materials; my account is locked.	password_reset_employee
Where do I go to reset my university account password?	password_reset_employee
I received an email about a password change; is it legit?	password_reset_employee
My access to the online system is restricted; what do I do?	password_reset_employee
Can I reset my password from a different device?	password_reset_employee
I think my account might have been hacked; what steps should I take?	password_reset_employee
I need access to my profile urgently; how can I reset my password?	password_reset_employee
I forgot my password and can’t access the employee directory.	password_reset_employee
Can I request a new software license for MATLAB for my research project?	software_request
Ich brauche ein Update für die Statistiksoftware, wo kann ich das anfordern?	software_request
Are there any licenses available for SPSS that I can use?	software_request
Could you help me install the latest version of EndNote on my computer?	software_request
Wo finde ich die Anleitung für die Installation von Zoom?	software_request
I’m having trouble with my software licenses; can someone assist me?	software_request
Gibt es eine Möglichkeit, Lizenzen für Office 365 zu bekommen?	software_request
What’s the process for getting a new software license for teaching?	software_request
Do we have any licenses for Adobe Creative Cloud?	software_request
Can I get an update for the antivirus software on my laptop?	software_request
Ich hab ein Problem mit der Installation von R, kann mir jemand helfen?	software_request
Who should I contact for software installation issues?	software_request
I need to update my software for an upcoming presentation, any tips?	software_request
Könnte ich bitte eine Lizenz für die neue Version von LaTeX anfordern?	software_request
Where do I submit my request for a new software license?	software_request
Ich bräuchte dringend eine Softwarelizenz für Python, wie gehe ich vor?	software_request
Can someone guide me through the software installation process?	software_request
I’m looking for information on software updates for my department.	software_request
Wo kann ich die aktuellen Softwarelizenzen einsehen?	software_request
Could we get more licenses for the new video editing software?	software_request
I have a question about renewing my software license.	software_request
Könnte jemand die Software auf meinem Rechner aktualisieren?	software_request
What’s the timeline for getting a new software license approved?	software_request
Ich hab Probleme mit dem Lizenzschlüssel für meine Software.	software_request
Can I install the software on multiple devices, or is it just for one?	software_request
I need access to a specific software for my research, how do I request it?	software_request
Könnte ich ein Upgrade für die Software in meinem Büro bekommen?	software_request
Are there any guidelines for using university software on personal devices?	software_request
Ich würde gerne wissen, ob es Schulungen für neue Software gibt.	software_request
Can I get a license for the statistical software by next week?	software_request
Ich hab Schwierigkeiten mit der Installation von SPSS, wer kann helfen?	software_request
What’s the policy on using open-source software at HNU?	software_request
Könnte ich die aktuelle Version von MATLAB auf meinem Laptop installieren?	software_request
I heard about the new software licenses; how can I get one?	software_request
Gibt es eine zentrale Anlaufstelle für Softwareanfragen?	software_request
Can I request a license for Tableau for my data analysis project?	software_request
I need to reinstall my software; can someone assist me with that?	software_request
Wo kann ich die Softwareupdates für mein Büro anfordern?	software_request
Can I have a list of all the software available for faculty?	software_request
Ich möchte wissen, ob ich die Software auch im Homeoffice nutzen kann.	software_request
Is there a deadline for submitting software license requests?	software_request
Ich bräuchte Hilfe bei der Installation von einer neuen Software, bitte.	software_request
Can I get an extension on my software license renewal?	software_request
Wo finde ich die Software, die ich für meine Vorlesung benötige?	software_request
Could you clarify the steps to request a software installation?	software_request
Ich brauche dringend die neueste Version von Adobe, wie gehe ich vor?	software_request
What’s the best way to report software issues within our department?	software_request
Kann ich Lizenzen für meine studentische Hilfskraft beantragen?	software_request
I need the software installed before next semester; is that possible?	software_request
Gibt es eine Hotline für Softwareprobleme?	software_request
Can I reserve the big lecture hall for the guest lecture next week?	room_booking
Is there a way to quickly check room availability for today?	room_booking
Hey, can someone help me with booking a meeting room for tomorrow?	room_booking
Could you confirm if A102 is free on Wednesday at 3 PM?	room_booking
I need a small room for a student meeting, any suggestions?	room_booking
Is there a procedure for booking rooms for external guests?	room_booking
I tried to book room B203, but it seems to be unavailable.	room_booking
What’s the best way to reserve a conference room for our team retreat?	room_booking
Can I use the online portal to book a room, or do I need to send an email?	room_booking
Do we have any large halls available for the annual conference?	room_booking
Just checking, is there a maximum capacity for the meeting rooms?	room_booking
I’d like to book a room with a projector, which ones do we have?	room_booking
Are there any rooms available for a quick brainstorming session later?	room_booking
Can I get access to the room booking system? I need to set up for a workshop.	room_booking
What’s the link to the room booking calendar again?	room_booking
I heard room B101 has been renovated, can I see it before booking?	room_booking
Can I book a room for a recurring meeting, or is that not possible?	room_booking
Is there a checklist for setting up the room before an event?	room_booking
Who do I talk to about reserving a space for our next faculty meeting?	room_booking
Can I book a room for a lunch meeting, or is that not allowed?	room_booking
How do I cancel a room reservation if plans change?	room_booking
Is there a way to book multiple rooms at once for a seminar?	room_booking
I’m looking for a quiet room for a phone interview, any recommendations?	room_booking
What’s the earliest I can book a room for a morning lecture?	room_booking
Are there any rooms with video conferencing capabilities?	room_booking
I’d like to book the auditorium for a guest speaker, is it available?	room_booking
Is there a limit on how long I can reserve a room for?	room_booking
Can I get a confirmation email once I book a room?	room_booking
What happens if I forget to return the room key?	room_booking
Do I need to fill out a form to reserve a room, or can I just do it online?	room_booking
Is room A301 free for next Thursday afternoon?	room_booking
I need to book a room for a workshop, but I'm unsure of the process.	room_booking
Are there any special rules for using the larger lecture halls?	room_booking
Can I bring in food for a meeting in the conference room?	room_booking
Do we have any study rooms available for students that I can book?	room_booking
Can I check room availability on my phone or do I need a computer?	room_booking
What’s the process for booking rooms during exam periods?	room_booking
Is there a specific person to contact for room-related issues?	room_booking
Can I book a room for an off-campus meeting?	room_booking
How do I know if the equipment in the room is working?	room_booking
Is it okay to rearrange the furniture in the meeting room?	room_booking
I heard there’s a new booking system; how does it work?	room_booking
What’s the policy on using lecture halls for non-academic events?	room_booking
Can I reserve a room on short notice, or is that risky?	room_booking
Is there a map showing all the available meeting rooms?	room_booking
Can I book a room for a team building event next month?	room_booking
I need a space for a presentation; which rooms are best for that?	room_booking
Will I get a reminder for my room booking?	room_booking
Can I use a conference room for a casual team lunch?	room_booking
Is there a fee for booking larger rooms?	room_booking
Can someone help me order a new projector for my lecture hall?	equipment_request
I need to get some new chairs for the seminar room, who do I contact?	equipment_request
Is there a form for ordering office supplies? I need some paper and pens.	equipment_request
Hey, can we get a new whiteboard for our team room? The old one is really worn out.	equipment_request
I’m looking to buy a new laptop for research, what's the process?	equipment_request
Could we please order more markers for the faculty meeting? Thanks!	equipment_request
Do we have a preferred supplier for office furniture?	equipment_request
I need a couple of ergonomic chairs for my team, how do I go about this?	equipment_request
Can I get some new folders and binders for my office?	equipment_request
What’s the budget for office supplies this semester?	equipment_request
Is there a way to order office supplies online, or do I have to fill out a form?	equipment_request
The printer in our office is out of toner again, can we get that replaced?	equipment_request
Can I request a new desk for my office? It’s kinda cramped here.	equipment_request
I need an extra monitor for my workstation, how do I request that?	equipment_request
Is there a limit to how much I can spend on office supplies?	equipment_request
Can you remind me where the supply order forms are located?	equipment_request
Could we order some new lab equipment for our research project?	equipment_request
Who handles the ordering of office furniture? I need a new desk.	equipment_request
My desk chair is broken, can someone arrange for a replacement?	equipment_request
Can I get more sticky notes and highlighters for my desk?	equipment_request
What’s the turnaround time for ordering new office supplies?	equipment_request
Do we have any budget left for new equipment this semester?	equipment_request
I need to order a new filing cabinet, who can help me with that?	equipment_request
Can I get a new headset for my online classes? The old one is broken.	equipment_request
Where do I find the guidelines for ordering office supplies?	equipment_request
Can we order a new coffee machine for the break room?	equipment_request
Is it possible to have a standing desk in my office?	equipment_request
I need a new printer cartridge, how can I get that?	equipment_request
Can I get some help ordering a new laptop stand? It’s hurting my back.	equipment_request
What’s the process for getting new furniture for our research lab?	equipment_request
Can we place an order for some new textbooks for our course?	equipment_request
I’d like to order some supplies for an upcoming workshop, who do I contact?	equipment_request
Can I submit a request for new office decor? Need to brighten up my space!	equipment_request
How do I request new software for my computer?	equipment_request
The chairs in the seminar room are really uncomfortable, can we replace them?	equipment_request
Who can I talk to about getting new lab supplies?	equipment_request
I need a new desk lamp, can we order that?	equipment_request
What’s the procedure for ordering scientific equipment?	equipment_request
Can we get some more coffee mugs for the faculty lounge?	equipment_request
Is there a specific vendor we use for office equipment?	equipment_request
I just realized we're out of printer paper, can someone order it?	equipment_request
Can I submit a request for a new conference table for our meeting room?	equipment_request
Do we have a catalog for office supplies we can choose from?	equipment_request
I need to order some new textbooks, who handles that?	equipment_request
Can we get some more USB drives for our department?	equipment_request
I’d like to order a new phone for my office, what’s the process?	equipment_request
How do I go about requesting a new desktop computer?	equipment_request
Is there a way to expedite my order for a new chair?	equipment_request
The whiteboard is too small for the room, can we get a bigger one?	equipment_request
Can I request additional office supplies for my upcoming project?	equipment_request
Can you remind me how to submit my travel expenses for the conference in Berlin?	travel_expense_claim
Ich hab meine Reisebelege verloren, was soll ich jetzt tun?	travel_expense_claim
What’s the deadline for submitting travel expense claims after a trip?	travel_expense_claim
Is there an online form for travel reimbursements or do I need to submit paper copies?	travel_expense_claim
How do I track the status of my travel expense reimbursement?	travel_expense_claim
Gibt es spezielle Regeln für die Reisekostenabrechnung bei internationalen Reisen?	travel_expense_claim
I forgot to keep my train ticket, can I still get reimbursed?	travel_expense_claim
Can I submit my travel expenses via email, or does it have to be in person?	travel_expense_claim
Do I need to attach receipts for every expense on my travel claim?	travel_expense_claim
Is there a limit on how much I can claim for meals while traveling?	travel_expense_claim
Who do I contact if my travel reimbursement hasn’t been processed yet?	travel_expense_claim
What’s the procedure for claiming expenses for a workshop I attended last month?	travel_expense_claim
Könnte ich bitte eine Kopie der Reisekostenrichtlinien bekommen?	travel_expense_claim
I need to know if I can claim parking fees for my trip to the conference.	travel_expense_claim
Do I have to use the university's travel agency for bookings to get reimbursed?	travel_expense_claim
What expenses are covered under the travel reimbursement policy?	travel_expense_claim
Ich hab einen Fehler in meinem Reisekostenantrag, was soll ich machen?	travel_expense_claim
Can I submit a travel expense claim for a trip that was funded by an external grant?	travel_expense_claim
How long does it usually take to receive reimbursement after I submit my expenses?	travel_expense_claim
Is there a maximum amount for hotel stays during business trips?	travel_expense_claim
What if my travel plans change last minute—how does that affect my reimbursement?	travel_expense_claim
Can I get reimbursed for a taxi I took to the airport?	travel_expense_claim
I’m new here; where do I find the travel expense submission guidelines?	travel_expense_claim
What’s the process for claiming mileage if I use my personal car for work travel?	travel_expense_claim
Könnte ich die Reisekosten für eine Dienstreise nach München hier einreichen?	travel_expense_claim
Is there a specific format for the travel expense report I need to use?	travel_expense_claim
What should I do if I accidentally submitted the wrong amount for my travel expenses?	travel_expense_claim
Can I claim expenses for meals if I’m traveling on a Saturday?	travel_expense_claim
Are there any special forms for international travel reimbursements?	travel_expense_claim
I need to know how to handle travel expenses if my trip gets canceled.	travel_expense_claim
Where should I send my travel expense claims if I work remotely?	travel_expense_claim
How often can I submit travel expense claims?	travel_expense_claim
Do I need pre-approval for travel expenses before I book my trip?	travel_expense_claim
Who can I ask if I’m unsure about what I can claim for travel expenses?	travel_expense_claim
I didn’t receive my reimbursement yet, should I follow up with someone?	travel_expense_claim
What happens if I miss the deadline for submitting my travel expenses?	travel_expense_claim
Könnte ich die Reisekosten für ein Online-Seminar einreichen?	travel_expense_claim
How do I report expenses for a conference that was partially funded?	travel_expense_claim
Is there a specific budget code I should use for my travel expenses?	travel_expense_claim
Do I need to submit my expenses in a particular order or format?	travel_expense_claim
Can I receive my reimbursement via direct deposit?	travel_expense_claim
What information do I need to include with my travel expense claim?	travel_expense_claim
What should I do if I forget to submit my travel expenses on time?	travel_expense_claim
Is it okay to combine personal travel with university travel for reimbursement purposes?	travel_expense_claim
How are travel expenses different for researchers compared to faculty?	travel_expense_claim
Ich hab die Belege für meine Reisekosten nicht, kann ich trotzdem eine Erstattung beantragen?	travel_expense_claim
Can I claim for additional travel costs due to a delayed flight?	travel_expense_claim
Who handles the processing of travel expense claims at HNU?	travel_expense_claim
Wie lange im Voraus sollte ich meine Reise planen, um keine Probleme mit der Abrechnung zu bekommen?	travel_expense_claim
Do I need to fill out a special form for international travel expenses?	travel_expense_claim
Ich möchte Urlaub für nächstes Monat beantragen. Wie geht das?	vacation_request
Kann ich meine Urlaubsanträge auch per E-Mail einreichen?	vacation_request
Wo finde ich meinen aktuellen Urlaubsanspruch?	vacation_request
Ich habe vergessen, wie viele Urlaubstage ich noch habe. Wo kann ich das nachschauen?	vacation_request
Brauche ich eine Genehmigung für meinen Urlaub im August?	vacation_request
Könnte ich bitte eine Übersicht meiner Urlaubstage bekommen?	vacation_request
Wie lange im Voraus muss ich meinen Urlaub anfragen?	vacation_request
Kann ich meinen Urlaub stornieren, wenn sich was ändert?	vacation_request
Ich habe gehört, dass es eine Frist für Urlaubsanträge gibt. Stimmt das?	vacation_request
Sind meine Resturlaubstage auch im nächsten Jahr gültig?	vacation_request
Wie viele Urlaubstage habe ich noch übrig?	vacation_request
Ich will meinen Urlaub lieber online beantragen. Geht das?	vacation_request
Kann ich einen Teil meines Urlaubs in diesem Jahr und den Rest im nächsten Jahr nehmen?	vacation_request
Ich habe eine Frage zu meinem Urlaubsanspruch für Teilzeitkräfte.	vacation_request
Wie sieht es aus, wenn ich während meines Urlaubs krank werde?	vacation_request
Gibt es eine Regelung für Urlaubstage während der Prüfungsphase?	vacation_request
Ich möchte gerne wissen, ob es eine Obergrenze für die Urlaubstage gibt.	vacation_request
Kann ich Urlaub während der Semesterferien nehmen?	vacation_request
Wo finde ich das Formular für meinen Urlaubsantrag?	vacation_request
Ich hab ein paar Fragen zu meinem Urlaub. Wer kann mir helfen?	vacation_request
Kann ich meinen Urlaub auch kurzfristig beantragen, wenn ich einen Notfall habe?	vacation_request
Ich brauche mehr Informationen über die Urlaubsregelungen für wissenschaftliche Mitarbeiter.	vacation_request
Muss ich für einen Urlaub im Ausland besondere Genehmigungen einholen?	vacation_request
Wie kann ich meinen Urlaubsantrag nachverfolgen?	vacation_request
Ich hab Probleme mit der Online-Urlaubsantragsstelle, was kann ich tun?	vacation_request
Was passiert mit meinem Urlaub, wenn ich krank werde?	vacation_request
Wie viele Urlaubstage stehen mir als Professor zu?	vacation_request
Gibt es spezielle Regelungen für Sabbaticals oder längeren Urlaub?	vacation_request
Ich hab gehört, dass man Urlaubsanträge auch im Intranet stellen kann. Wo genau?	vacation_request
Kann ich meinen Urlaub aufteilen oder muss ich ihn am Stück nehmen?	vacation_request
Ich wollte nachfragen, ob es eine digitale Version des Urlaubsformulars gibt.	vacation_request
Könnte ich eine Bestätigung für meinen Urlaubsantrag anfordern?	vacation_request
Ich hab eine Frage zu den Fristen bei der Urlaubsantragstellung.	vacation_request
Wie viele Tage Urlaub habe ich, wenn ich im Sommersemester angefangen habe?	vacation_request
Ich würde gerne wissen, ob mein Urlaubsantrag genehmigt wurde.	vacation_request
Gibt es eine Möglichkeit, Urlaubstage in Geld umzuwandeln?	vacation_request
Ich habe einige Fragen zu meinem Resturlaub und den Fristen.	vacation_request
Kann ich Urlaub beantragen, wenn ich nur noch wenige Tage habe?	vacation_request
Ich habe gehört, dass Urlaubsanträge online schneller bearbeitet werden.	vacation_request
Wie sieht es mit dem Urlaub aus, wenn ich in der Elternzeit bin?	vacation_request
Ich bin mir unsicher, ob mein Antrag korrekt ausgefüllt ist.	vacation_request
Kann ich auch Urlaub für einen bestimmten Zeitraum anfragen?	vacation_request
Ich habe gehört, dass es eine spezielle Urlaubsregelung für Dozenten gibt.	vacation_request
Wie lange dauert es, bis ich eine Antwort auf meinen Urlaubsantrag bekomme?	vacation_request
Kann ich meinen Urlaub auch während einer Konferenz nehmen?	vacation_request
Ich brauche Hilfe beim Ausfüllen meines Urlaubsformulars.	vacation_request
Was muss ich beachten, wenn ich Urlaub in der Prüfungszeit beantragen möchte?	vacation_request
Ich möchte sicherstellen, dass ich alle Urlaubstage rechtzeitig beantrage.	vacation_request
Gibt es eine maximale Anzahl an Urlaubstagen, die ich nehmen kann?	vacation_request
Ich habe ein paar Probleme mit dem Urlaubssystem, was kann ich machen?	vacation_request
I’m feeling unwell, how do I report my sick leave?	sick_leave_report
Do I need to submit a medical certificate for a sick day?	sick_leave_report
Hey, what's the procedure for sick leave around here?	sick_leave_report
I’m out sick today, should I inform HR directly?	sick_leave_report
Can someone tell me where to send my doctor's note?	sick_leave_report
How long do I have to submit my medical certificate?	sick_leave_report
Is it okay to email my sick leave notice to my department head?	sick_leave_report
I need to take a few days off due to illness, what should I do?	sick_leave_report
Who do I contact for reporting a sick leave?	sick_leave_report
Do I have to report sick leave even if it’s just one day?	sick_leave_report
What's the deadline for handing in my sick note?	sick_leave_report
I was sick last week, but forgot to report it, is that a problem?	sick_leave_report
Can I just call in sick, or do I need to fill out a form?	sick_leave_report
Where can I find the sick leave policy?	sick_leave_report
I’m out sick today but still need to attend a meeting, help!	sick_leave_report
Do I have to provide a medical certificate for every sick day?	sick_leave_report
What's the protocol for reporting illness to my supervisor?	sick_leave_report
How do I handle sick leave if I’m on a research project?	sick_leave_report
Hey, I’m not feeling well, who should I notify?	sick_leave_report
Is it enough to notify my team that I’m sick, or do I need to notify HR?	sick_leave_report
Can I report sick leave via the employee portal?	sick_leave_report
I need a sick note for my absence, how do I get one?	sick_leave_report
What’s the procedure if I’m sick for more than three days?	sick_leave_report
Is there a specific form I need to fill out for sick leave?	sick_leave_report
How do I let my students know I’m sick and won’t be teaching?	sick_leave_report
Can I submit my medical certificate digitally?	sick_leave_report
I missed a week due to illness, what paperwork do I need?	sick_leave_report
Hey, is there a specific email address for sick leave reports?	sick_leave_report
Do I need to specify the illness when I report sick?	sick_leave_report
How do I report if I’m sick during exam week?	sick_leave_report
I’m out sick today, should I still check my emails?	sick_leave_report
Can I just send a text to my boss about my sick leave?	sick_leave_report
Do I need to inform anyone if I’m taking a day off for a medical appointment?	sick_leave_report
What happens if I don’t submit my sick leave on time?	sick_leave_report
Do I need to fill out a special form for extended sick leave?	sick_leave_report
Can I take a leave of absence if my illness is long-term?	sick_leave_report
Is there a limit to how many sick days I can take?	sick_leave_report
I have a doctor's appointment, do I need to report that as sick leave?	sick_leave_report
How soon do I need to report my absence due to illness?	sick_leave_report
What do I do if my sick leave overlaps with a conference?	sick_leave_report
I’m not sure if I’m sick enough to take time off, what should I consider?	sick_leave_report
Hey, quick question—do I have to inform my students if I’m sick?	sick_leave_report
Is there a contact person for questions about sick leave?	sick_leave_report
Can I report sick leave retroactively if I forgot?	sick_leave_report
Do I have to take sick leave for mental health days?	sick_leave_report
What if I’m sick but can still work from home?	sick_leave_report
Is there a specific time frame for submitting sick leave notifications?	sick_leave_report
I’m planning to be out sick next week, do I need to fill out any forms?	sick_leave_report
Can I use sick leave for a family member’s illness?	sick_leave_report
Do I need to attach my medical certificate when reporting sick leave?	sick_leave_report
Wie kann ich meine Gehaltsabrechnung online einsehen?	payroll_inquiry
I have a question about my tax documents for this year.	payroll_inquiry
Kann ich meine Steuerbescheinigung auch per E-Mail bekommen?	payroll_inquiry
What's the deadline for submitting my payroll info?	payroll_inquiry
Ich hab mein letztes Gehalt noch nicht erhalten, was ist da los?	payroll_inquiry
Do I need to fill out a form for my overtime pay?	payroll_inquiry
Wie oft wird unser Gehalt ausgezahlt?	payroll_inquiry
Could you check if my tax class is correct?	payroll_inquiry
Ich hab gehört, dass sich die Steuerregelungen geändert haben, was muss ich beachten?	payroll_inquiry
Wo finde ich die Informationen zu meinen Sozialversicherungsbeiträgen?	payroll_inquiry
Mein Gehalt war letzten Monat niedriger als erwartet, kann das sein?	payroll_inquiry
Wie lange dauert es, bis die Gehaltsabrechnung bearbeitet wird?	payroll_inquiry
Ich brauche eine Kopie meiner letzten Steuererklärung.	payroll_inquiry
Warum wird mein Gehalt immer später überwiesen?	payroll_inquiry
Kann ich meine Steuerdaten selbst aktualisieren?	payroll_inquiry
Ich hab ein Problem mit meiner Lohnabrechnung, wer kann mir helfen?	payroll_inquiry
Wie kann ich meinen Urlaub und Überstunden auf der Abrechnung sehen?	payroll_inquiry
Wo kann ich mehr Infos zu den Gehältern im öffentlichen Dienst finden?	payroll_inquiry
Ich habe einige Fragen zu meinem Vertrag, wen soll ich ansprechen?	payroll_inquiry
Wie oft kriegen wir die Möglichkeit, die Steuerklasse zu wechseln?	payroll_inquiry
Mein Kollege sagt, ich sollte auch die vermögenswirksamen Leistungen beantragen.	payroll_inquiry
Ich brauche mehr Infos über die Abzüge auf meinem Gehalt.	payroll_inquiry
Gibt es eine Übersicht über die Gehaltserhöhungen für dieses Jahr?	payroll_inquiry
Ich hab ein Formular für die Steuererklärung, wo schicke ich das hin?	payroll_inquiry
Wie kann ich meine Bankverbindung für die Gehaltsüberweisung ändern?	payroll_inquiry
