text	label
So viele Formulare, warum ist das alles so kompliziert?	travel_expense_claim
Ich hab' einen Fehler gemacht in meiner Abrechnung, kann ich das noch ändern?	travel_expense_claim
Gibt es eine zentrale Anlaufstelle für Fragen zu Reisekosten?	travel_expense_claim
Ich habe eine Dienstreise nach Berlin geplant, was muss ich beachten?	travel_expense_claim
Kann jemand die aktuellen Sätze für Reisekosten nennen?	travel_expense_claim
Ich hab' mein Reisekostenformular abgegeben, aber keine Rückmeldung erhalten.	travel_expense_claim
Wie sind die Regelungen für internationale Reisen?	travel_expense_claim
Ich bin mir unsicher, welche Ausgaben ich angeben darf.	travel_expense_claim
Darf ich auch die Kosten für öffentliche Verkehrsmittel erstatten lassen?	travel_expense_claim
Kann ich die Reisekosten auch für ein Seminar im Ausland beantragen?	travel_expense_claim
Ich hab' gehört, dass man die Reisekosten jetzt online einreichen soll. Stimmt das?	travel_expense_claim
Wo finde ich die aktuellen Reisekostenrichtlinien als PDF?	travel_expense_claim
Ich hab' ein Problem mit dem Online-Portal für Reisekostenabrechnung.	travel_expense_claim
Könnte ich eine Schulung zu den Reisekostenabrechnungen bekommen?	travel_expense_claim
Wie gehe ich vor, wenn ich ein Hotelzimmer auf eigene Kosten buchen muss?	travel_expense_claim
Was mache ich, wenn ich die Quittungen nicht aufbewahrt habe?	travel_expense_claim
Ich hab' die Reisekosten für ein Projekt eingereicht, aber keine Rückmeldung.	travel_expense_claim
Wie sieht es mit der Erstattung von Reisekosten für externe Referenten aus?	travel_expense_claim
Ist es okay, wenn ich die Reisekosten erst nach der Reise einreiche?	travel_expense_claim
Ich hab' einen Dienstreiseantrag gestellt, aber noch nichts gehört.	travel_expense_claim
Wo kann ich die Formulare für die Reisekosten finden?	travel_expense_claim
Ich bin nicht sicher, ob ich alles richtig gemacht habe, wer kann mir helfen?	travel_expense_claim
Sind auch die Kosten für die Anreise mit dem Auto erstattungsfähig?	travel_expense_claim
Ich brauche dringend Infos zu Reisekosten, wo finde ich die?	travel_expense_claim
Wie kann ich sicherstellen, dass meine Reisekosten schnell bearbeitet werden?	travel_expense_claim
Ich habe einen Fehler in meinem Antrag, kann ich das noch ändern?	travel_expense_claim
Wie liefere ich die Belege für meine Reisekosten nach?	travel_expense_claim
Ich möchte für nächste Woche Urlaub beantragen. Wo finde ich das Formular?	vacation_request
Wie schaut's mit meinem Urlaubsanspruch aus? Ich hab da was im Kopf.	vacation_request
Kann mir jemand sagen, wie viel Urlaub ich noch habe?	vacation_request
Ich hab einen Antrag auf Urlaub gestellt, aber hab noch keine Rückmeldung bekommen.	vacation_request
Wohin muss ich meinen Urlaubsantrag schicken?	vacation_request
Könnte ich für die kommenden zwei Wochen Urlaub nehmen?	vacation_request
Habe ich noch Resturlaub aus dem letzten Jahr?	vacation_request
Ich bin mir nicht sicher, ob mein Urlaub genehmigt wurde. Wo kann ich das checken?	vacation_request
Brauche ich eine Genehmigung, wenn ich Urlaub während der Prüfungszeit nehmen möchte?	vacation_request
